Open Time,Open,High,Low,Close,Volume
2023-11-03 22:00:00,34602.3,34637.4,34570.0,34632.5,258.95895945
2023-11-03 23:00:00,34632.5,34748.6,34620.0,34721.4,501.63868215
2023-11-04 00:00:00,34721.4,34732.8,34662.2,34701.2,365.03102974
2023-11-04 01:00:00,34701.2,34790.1,34638.2,34769.4,447.36629951
2023-11-04 02:00:00,34771.0,34787.4,34681.3,34681.3,377.36532647
2023-11-04 03:00:00,34684.4,34732.1,34652.9,34714.2,213.32183287
2023-11-04 04:00:00,34716.0,34728.7,34657.7,34679.2,134.13079539
2023-11-04 05:00:00,34679.2,34764.9,34588.2,34764.9,615.16838884
2023-11-04 06:00:00,34764.8,35090.0,34720.6,34786.5,2054.01060171
2023-11-04 07:00:00,34786.5,34882.6,34775.2,34778.6,444.74197032
2023-11-04 08:00:00,34778.6,34884.9,34727.5,34859.6,597.11281012
2023-11-04 09:00:00,34859.6,34872.8,34766.0,34768.6,377.93251211
2023-11-04 10:00:00,34768.6,34810.6,34740.2,34743.4,241.33550826
2023-11-04 11:00:00,34743.4,34793.2,34684.4,34724.8,282.14350637
2023-11-04 12:00:00,34724.7,34776.1,34691.2,34769.6,229.22060954
2023-11-04 13:00:00,34769.6,34769.6,34670.1,34708.5,346.3370499
2023-11-04 14:00:00,34708.5,34812.1,34694.4,34739.1,307.36595267
2023-11-04 15:00:00,34741.7,34759.5,34653.4,34715.0,322.99322443
2023-11-04 16:00:00,34717.7,34769.8,34700.0,34703.2,197.02619677
2023-11-04 17:00:00,34703.1,34779.4,34703.1,34768.8,125.90018099
2023-11-04 18:00:00,34768.8,34795.7,34736.5,34789.3,112.30198442
2023-11-04 19:00:00,34789.2,34802.7,34740.5,34740.5,189.67154877
2023-11-04 20:00:00,34740.6,34775.1,34723.2,34769.7,268.98514975
2023-11-04 21:00:00,34769.7,34900.0,34767.3,34810.2,479.29005475
2023-11-04 22:00:00,34810.3,35206.0,34810.3,35181.3,1841.43518485
2023-11-04 23:00:00,35181.6,35277.7,35030.0,35082.6,1634.13366988
2023-11-05 00:00:00,35083.0,35107.4,34951.7,35001.5,916.63842341
2023-11-05 01:00:00,35001.6,35093.8,34968.7,35081.7,339.33142349
2023-11-05 02:00:00,35081.8,35105.6,34957.7,35070.1,452.2999043
2023-11-05 03:00:00,35070.1,35340.8,35036.1,35310.3,1341.69317237
2023-11-05 04:00:00,35310.4,35339.7,35160.1,35183.6,1197.01094042
2023-11-05 05:00:00,35182.1,35253.9,35152.0,35193.8,589.5718831
2023-11-05 06:00:00,35193.8,35199.9,35069.3,35080.7,626.93636695
2023-11-05 07:00:00,35081.6,35204.0,35066.6,35189.9,418.73026435
2023-11-05 08:00:00,35189.9,35215.9,35039.1,35048.4,533.08910713
2023-11-05 09:00:00,35048.4,35157.8,35048.4,35120.2,390.61619137
2023-11-05 10:00:00,35120.2,35169.3,35061.5,35152.1,335.6088094
2023-11-05 11:00:00,35152.2,35184.6,35080.2,35117.2,306.07584923
2023-11-05 12:00:00,35117.1,35192.9,35042.4,35108.8,714.78967076
2023-11-05 13:00:00,35108.9,35143.3,34775.0,34845.7,1689.93955907
2023-11-05 14:00:00,34845.7,34974.4,34814.2,34927.0,1594.62750804
2023-11-05 15:00:00,34927.0,34948.1,34833.1,34919.8,718.13541249
2023-11-05 16:00:00,34919.8,34999.8,34900.9,34991.6,404.21433603
2023-11-05 17:00:00,34991.7,35315.2,34988.3,35103.4,1990.47491424
2023-11-05 18:00:00,35103.4,35149.8,35038.0,35067.6,426.59212592
2023-11-05 19:00:00,35067.6,35148.4,35003.0,35029.4,433.92317789
2023-11-05 20:00:00,35025.9,35126.0,35013.2,35047.4,284.57550581
2023-11-05 21:00:00,35047.3,35056.6,34328.0,34674.5,3449.69509247
2023-11-05 22:00:00,34674.5,35049.9,34656.9,35003.4,1481.69722022
2023-11-05 23:00:00,35003.0,35438.6,35003.0,35044.0,3582.82517915
2023-11-06 00:00:00,35044.1,35107.8,34934.0,35087.2,1280.97700813
2023-11-06 01:00:00,35089.6,35150.0,34869.4,34910.1,1033.47270331
2023-11-06 02:00:00,34910.1,34986.7,34861.0,34933.3,735.27493371
2023-11-06 03:00:00,34933.4,35024.0,34863.1,35008.1,588.9325724
2023-11-06 04:00:00,35008.1,35057.1,34866.7,34899.9,883.35613468
2023-11-06 05:00:00,34899.9,34927.9,34758.3,34835.3,1217.17547015
2023-11-06 06:00:00,34835.2,34903.2,34792.0,34882.2,474.80166591
2023-11-06 07:00:00,34882.1,34954.6,34849.2,34934.6,459.78983132
2023-11-06 08:00:00,34934.6,34996.6,34861.0,34992.6,461.998805
2023-11-06 09:00:00,34992.7,35158.8,34969.2,35150.0,1402.56989085
2023-11-06 10:00:00,35149.9,35309.7,35122.0,35190.8,1396.47068404
2023-11-06 11:00:00,35190.7,35272.7,35112.5,35269.9,1007.05981259
2023-11-06 12:00:00,35268.5,35289.3,35146.6,35240.0,818.05229588
2023-11-06 13:00:00,35240.0,35254.9,34924.8,35055.9,2102.68595282
2023-11-06 14:00:00,35055.9,35249.9,35053.0,35231.3,1370.90438427
2023-11-06 15:00:00,35231.7,35244.9,35085.8,35103.0,925.38035991
2023-11-06 16:00:00,35103.0,35136.0,34951.4,34993.2,1404.19265409
2023-11-06 17:00:00,34990.3,35046.6,34920.2,35001.5,659.98212447
2023-11-06 18:00:00,35003.2,35025.0,34829.0,34969.8,1336.02390726
2023-11-06 19:00:00,34969.9,35118.2,34940.1,35076.6,502.14529912
2023-11-06 20:00:00,35078.8,35087.3,34929.4,35031.6,529.67918224
2023-11-06 21:00:00,35031.8,35059.4,34904.6,35038.4,484.70622401
2023-11-06 22:00:00,35038.4,35173.0,35029.7,35134.3,428.23231195
2023-11-06 23:00:00,35134.4,35134.8,34962.2,35064.0,803.87055342
2023-11-07 00:00:00,35064.1,35073.2,34838.6,34936.7,1450.40239273
2023-11-07 01:00:00,34936.7,34976.4,34862.1,34956.3,711.42073533
2023-11-07 02:00:00,34956.4,34984.1,34813.0,34827.1,805.85091422
2023-11-07 03:00:00,34827.1,34935.0,34806.1,34931.9,385.72941516
2023-11-07 04:00:00,34931.9,34953.6,34836.2,34909.5,376.05432381
2023-11-07 05:00:00,34909.0,34930.2,34860.0,34930.1,290.81113367
2023-11-07 06:00:00,34930.2,34986.4,34888.8,34981.1,320.10227742
2023-11-07 07:00:00,34981.0,34981.0,34873.8,34950.8,296.80313101
2023-11-07 08:00:00,34950.7,34988.8,34888.2,34923.3,525.65036499
2023-11-07 09:00:00,34922.6,34927.9,34689.3,34800.0,1407.56577053
2023-11-07 10:00:00,34802.1,34802.1,34558.7,34653.4,2738.51777554
2023-11-07 11:00:00,34653.3,34741.0,34626.4,34644.4,758.85469531
2023-11-07 12:00:00,34644.4,34771.3,34532.7,34754.2,1331.51786147
2023-11-07 13:00:00,34754.2,34788.0,34652.0,34788.0,1032.76349776
2023-11-07 14:00:00,34788.0,34860.0,34735.1,34841.3,1105.27028487
2023-11-07 15:00:00,34841.3,34854.0,34644.4,34733.8,1403.70058259
2023-11-07 16:00:00,34733.8,34754.9,34640.3,34680.4,608.13005333
2023-11-07 17:00:00,34680.1,34871.5,34559.2,34859.3,1360.95208847
2023-11-07 18:00:00,34859.4,35545.0,34850.1,35400.7,9572.25422137
2023-11-07 19:00:00,35400.8,35594.4,35353.7,35472.5,2972.01916187
2023-11-07 20:00:00,35479.0,35920.1,35365.0,35642.7,5318.66688528
2023-11-07 21:00:00,35642.7,35720.0,35485.1,35500.1,2947.51803558
2023-11-07 22:00:00,35500.2,35504.9,35213.7,35302.9,3363.90292021
2023-11-07 23:00:00,35303.0,35449.2,35247.2,35410.5,1126.27404411
2023-11-08 00:00:00,35410.5,35428.4,35253.9,35376.9,1132.80698824
2023-11-08 01:00:00,35378.2,35440.0,35354.5,35394.9,648.86544976
2023-11-08 02:00:00,35394.9,35401.0,35303.6,35322.8,375.00560966
2023-11-08 03:00:00,35322.8,35341.0,35250.0,35286.9,541.04841542
2023-11-08 04:00:00,35286.9,35374.1,35273.3,35361.5,478.67783214
2023-11-08 05:00:00,35361.6,35379.4,35237.7,35274.9,559.3515485
2023-11-08 06:00:00,35274.9,35324.3,35174.0,35290.0,937.83371907
2023-11-08 07:00:00,35290.0,35332.0,35224.7,35240.2,590.55477279
2023-11-08 08:00:00,35240.2,35346.6,35203.0,35309.0,834.49925557
2023-11-08 09:00:00,35312.0,35345.6,35290.0,35310.0,554.58074658
2023-11-08 10:00:00,35310.0,35432.6,35308.9,35415.0,1070.14638334
2023-11-08 11:00:00,35415.0,35450.0,35327.9,35350.5,683.53294656
2023-11-08 12:00:00,35350.5,35418.5,35337.5,35412.5,476.69513115
2023-11-08 13:00:00,35412.5,35491.6,35314.0,35424.9,1010.08963182
2023-11-08 14:00:00,35424.9,35447.0,35270.0,35323.3,1015.58515426
2023-11-08 15:00:00,35323.3,35342.8,35100.0,35238.2,1835.10171371
2023-11-08 16:00:00,35236.7,35499.3,35192.7,35421.9,1369.86026794
2023-11-08 17:00:00,35421.9,35450.5,35234.6,35323.9,864.6404911
2023-11-08 18:00:00,35323.9,35649.2,35295.8,35614.0,1575.21586957
2023-11-08 19:00:00,35613.9,35793.9,35556.2,35642.7,2346.26167333
2023-11-08 20:00:00,35642.7,35784.0,35466.0,35627.8,1639.58520161
2023-11-08 21:00:00,35627.7,35949.3,35402.2,35595.1,5240.71434233
2023-11-08 22:00:00,35595.1,35979.9,35585.5,35799.5,4068.25293114
2023-11-08 23:00:00,35799.5,36217.5,35610.2,35637.3,6613.87530697
2023-11-09 00:00:00,35636.3,35902.3,35548.0,35876.7,2913.14304106
2023-11-09 01:00:00,35876.7,36104.8,35783.1,35926.7,2414.30220455
2023-11-09 02:00:00,35926.6,36688.0,35862.6,36387.9,9420.75915056
2023-11-09 03:00:00,36387.9,36546.4,36277.2,36467.6,2813.75181955
2023-11-09 04:00:00,36467.7,36899.0,36440.6,36731.8,5141.67873739
2023-11-09 05:00:00,36731.8,36774.3,36532.4,36598.5,2648.03489714
2023-11-09 06:00:00,36596.9,36830.7,36596.8,36792.7,1688.33355807
2023-11-09 07:00:00,36792.7,36834.9,36547.5,36564.8,2027.99309321
2023-11-09 08:00:00,36564.8,36739.9,36548.1,36692.9,1115.7585855
2023-11-09 09:00:00,36693.0,36874.3,36605.1,36868.3,1568.48771347
2023-11-09 10:00:00,36868.2,37024.8,36745.0,36783.2,3512.05743638
2023-11-09 11:00:00,36783.3,36838.0,36681.0,36837.2,1236.0821361
2023-11-09 12:00:00,36837.3,37083.7,36789.9,36914.1,3006.36273595
2023-11-09 13:00:00,36914.0,37214.0,36853.5,37206.2,4611.38600909
2023-11-09 14:00:00,37206.2,38091.6,37199.7,37920.0,14195.54640592
2023-11-09 15:00:00,37919.8,38037.6,37087.9,37135.6,12082.47429297
2023-11-09 16:00:00,37135.6,37257.4,35578.1,36350.7,22969.47275747
2023-11-09 17:00:00,36350.0,36734.5,36015.1,36641.3,5422.82156244
2023-11-09 18:00:00,36641.9,36645.8,36335.6,36385.1,1899.9463524
2023-11-09 19:00:00,36385.2,36455.0,36160.8,36398.7,1941.69452394
2023-11-09 20:00:00,36398.7,36608.3,36159.3,36563.7,2912.34511575
2023-11-09 21:00:00,36563.6,36759.2,36456.2,36543.2,2834.10376382
2023-11-09 22:00:00,36543.3,36757.1,36512.6,36566.9,1594.3265735
2023-11-09 23:00:00,36566.6,36798.3,36528.4,36718.6,2042.95763801
2023-11-10 00:00:00,36720.8,36778.4,36490.2,36518.3,1863.6679938
2023-11-10 01:00:00,36518.2,36739.6,36464.3,36706.2,953.61144949
2023-11-10 02:00:00,36706.2,36895.0,36631.8,36884.7,1036.13977501
2023-11-10 03:00:00,36884.7,36944.9,36746.5,36764.9,1171.19503936
2023-11-10 04:00:00,36764.8,36839.9,36666.7,36829.0,1448.00502329
2023-11-10 05:00:00,36828.9,36835.9,36684.3,36788.3,1119.86712467
2023-11-10 06:00:00,36788.2,36804.0,36609.6,36634.3,1190.47416414
2023-11-10 07:00:00,36634.3,36707.7,36468.1,36480.3,1472.78544959
2023-11-10 08:00:00,36480.4,36554.1,36351.6,36549.1,1973.99689205
2023-11-10 09:00:00,36549.1,36594.2,36487.7,36578.5,745.25392602
2023-11-10 10:00:00,36578.5,36776.8,36526.4,36772.0,1586.54769398
2023-11-10 11:00:00,36772.1,37160.1,36767.1,37105.2,3958.6939973
2023-11-10 12:00:00,37105.3,37228.1,36843.9,37210.7,3279.8944534
2023-11-10 13:00:00,37210.7,37279.0,36918.7,36982.8,3252.05266006
2023-11-10 14:00:00,36982.8,37176.0,36836.7,37079.7,3050.26968436
2023-11-10 15:00:00,37079.7,37197.2,36947.3,37094.8,2153.38924409
2023-11-10 16:00:00,37094.8,37476.4,37091.9,37400.0,3952.98924012
2023-11-10 17:00:00,37400.0,37449.9,37173.5,37217.6,1587.36692188
2023-11-10 18:00:00,37213.3,37310.0,37170.5,37265.0,1063.92134044
2023-11-10 19:00:00,37265.0,37449.8,37237.0,37259.4,1162.61905017
2023-11-10 20:00:00,37259.4,37297.3,37093.2,37256.5,1009.3339648
2023-11-10 21:00:00,37252.7,37394.0,37222.5,37287.0,700.42591667
2023-11-10 22:00:00,37287.0,37565.2,37176.1,37383.0,1493.8869665
2023-11-10 23:00:00,37380.0,37519.3,37296.7,37323.9,2239.90160702
2023-11-11 00:00:00,37326.8,37419.1,37266.2,37326.9,1902.52814859
2023-11-11 01:00:00,37326.9,37345.2,37040.8,37087.7,2248.75926489
2023-11-11 02:00:00,37087.6,37152.8,36925.4,37139.9,1722.44875949
2023-11-11 03:00:00,37139.9,37151.1,37065.0,37072.6,525.84571878
2023-11-11 04:00:00,37072.5,37119.5,36952.1,37099.3,759.11522776
2023-11-11 05:00:00,37099.3,37167.4,37075.0,37108.1,482.67392574
2023-11-11 06:00:00,37108.2,37168.5,37034.0,37124.1,424.27530978
2023-11-11 07:00:00,37124.0,37142.4,36969.0,37037.6,1106.75956517
2023-11-11 08:00:00,37037.6,37070.7,36963.9,37000.4,719.21625042
2023-11-11 09:00:00,37000.4,37087.5,36967.8,37061.6,713.83775035
2023-11-11 10:00:00,37061.6,37061.6,36985.5,37037.3,390.66095485
2023-11-11 11:00:00,37037.3,37049.2,36942.7,37023.2,567.33228454
2023-11-11 12:00:00,37023.1,37146.8,36988.2,37133.1,702.66959646
2023-11-11 13:00:00,37133.1,37229.2,37092.6,37179.6,773.70194992
2023-11-11 14:00:00,37179.6,37300.0,37157.3,37270.9,896.18366338
2023-11-11 15:00:00,37270.1,37270.8,37059.3,37084.1,921.3807284
2023-11-11 16:00:00,37084.1,37206.9,37084.0,37163.9,974.26391513
2023-11-11 17:00:00,37163.9,37187.0,37064.0,37139.0,633.41303775
2023-11-11 18:00:00,37138.9,37167.4,37105.0,37142.3,415.99859956
2023-11-11 19:00:00,37142.3,37204.1,37112.7,37178.1,454.98213825
2023-11-11 20:00:00,37178.2,37178.9,37010.0,37028.7,620.96139838
2023-11-11 21:00:00,37027.5,37106.6,36938.0,37009.3,804.91555823
2023-11-11 22:00:00,37008.3,37023.2,36609.6,36915.0,3243.79653755
2023-11-11 23:00:00,36915.2,37185.7,36815.0,37160.4,1235.15153983
2023-11-12 00:00:00,37160.5,37208.8,36744.6,36938.4,2461.10639637
2023-11-12 01:00:00,36938.4,37033.3,36866.9,36991.0,839.588092
2023-11-12 02:00:00,36991.0,36991.0,36884.3,36932.5,496.06442922
2023-11-12 03:00:00,36932.5,37013.0,36893.7,37013.0,585.03596446
2023-11-12 04:00:00,37012.9,37049.2,36941.7,37034.9,274.83155102
2023-11-12 05:00:00,37034.9,37144.8,36982.2,37138.8,556.03000134
2023-11-12 06:00:00,37138.8,37196.8,37110.9,37179.2,554.25782991
2023-11-12 07:00:00,37179.2,37210.3,37140.0,37161.4,652.903054
2023-11-12 08:00:00,37161.4,37168.9,37088.7,37134.9,507.38222202
2023-11-12 09:00:00,37135.1,37148.5,37066.5,37095.9,352.61437179
2023-11-12 10:00:00,37095.9,37166.6,37069.3,37138.1,322.97838884
2023-11-12 11:00:00,37138.1,37147.4,37087.3,37091.4,287.12853615
2023-11-12 12:00:00,37091.4,37125.0,36987.3,37047.2,804.80724576
2023-11-12 13:00:00,37047.2,37168.5,36967.3,37108.0,844.37064615
2023-11-12 14:00:00,37108.0,37220.0,37108.0,37183.1,694.58430453
2023-11-12 15:00:00,37183.0,37264.6,37116.7,37202.4,1161.85138316
2023-11-12 16:00:00,37202.4,37232.6,37138.8,37156.3,560.49882121
2023-11-12 17:00:00,37156.2,37156.2,37111.0,37123.2,322.95494336
2023-11-12 18:00:00,37123.1,37255.5,37095.6,37193.8,1124.07338861
2023-11-12 19:00:00,37193.8,37211.2,37128.5,37141.6,408.70860578
2023-11-12 20:00:00,37141.6,37195.0,37122.5,37168.8,283.01507477
2023-11-12 21:00:00,37168.8,37236.3,37168.8,37199.4,417.37478984
2023-11-12 22:00:00,37199.4,37237.9,37180.3,37188.7,305.32787588
2023-11-12 23:00:00,37188.7,37249.4,36947.0,37102.4,1851.49153515
2023-11-13 00:00:00,37102.5,37183.4,36993.5,37139.5,1321.77937441
2023-11-13 01:00:00,37139.6,37469.8,37139.2,37239.3,2869.67568468
2023-11-13 02:00:00,37234.1,37298.7,37150.0,37190.2,701.94071558
2023-11-13 03:00:00,37189.1,37202.8,36900.0,36962.9,2253.31237521
2023-11-13 04:00:00,36958.2,37001.7,36852.3,36971.5,1434.22417988
2023-11-13 05:00:00,36971.4,36971.4,36866.2,36956.6,662.01559023
2023-11-13 06:00:00,36956.6,37007.1,36800.0,37001.0,1148.91432356
2023-11-13 07:00:00,37001.0,37084.4,36976.1,36997.6,644.13785417
2023-11-13 08:00:00,36997.6,37069.9,36948.9,37055.7,1122.0209233
2023-11-13 09:00:00,37055.7,37070.9,36994.2,37024.9,603.97778661
2023-11-13 10:00:00,37025.0,37037.1,36950.5,37012.2,593.73107827
2023-11-13 11:00:00,37012.2,37012.3,36721.0,36850.2,1957.2511262
2023-11-13 12:00:00,36850.2,36979.8,36668.2,36960.4,1982.02895418
2023-11-13 13:00:00,36960.4,36980.0,36800.2,36864.0,1175.89343734
2023-11-13 14:00:00,36865.1,36945.2,36548.8,36826.3,2856.00348513
2023-11-13 15:00:00,36826.4,36923.2,36696.3,36882.6,2244.93786275
2023-11-13 16:00:00,36882.5,37067.1,36860.3,36896.5,1772.3291897
2023-11-13 17:00:00,36896.5,36900.8,36652.1,36700.0,1772.62025027
2023-11-13 18:00:00,36700.0,36815.6,36635.5,36779.7,962.29953721
2023-11-13 19:00:00,36779.7,36881.2,36771.3,36881.2,405.8944903
2023-11-13 20:00:00,36881.2,36911.2,36776.1,36812.2,779.09111525
2023-11-13 21:00:00,36814.0,36816.4,36355.0,36507.5,4359.52745247
2023-11-13 22:00:00,36507.5,36629.6,36465.0,36488.9,907.05087825
2023-11-13 23:00:00,36490.8,36611.7,36483.6,36485.2,748.06354995
2023-11-14 00:00:00,36485.2,36489.7,36160.6,36265.0,3787.27556187
2023-11-14 01:00:00,36264.9,36449.7,36234.0,36350.1,1046.4634496
2023-11-14 02:00:00,36350.5,36490.9,36350.2,36456.0,806.97211973
2023-11-14 03:00:00,36456.0,36514.9,36456.0,36478.1,391.51394408
2023-11-14 04:00:00,36478.1,36553.4,36406.8,36534.2,614.20324514
2023-11-14 05:00:00,36534.2,36661.2,36534.2,36658.3,571.43102703
2023-11-14 06:00:00,36658.2,36735.0,36619.5,36691.7,1003.35913833
2023-11-14 07:00:00,36691.8,36747.5,36671.9,36721.3,377.28566613
2023-11-14 08:00:00,36721.2,36782.8,36688.6,36770.2,887.55215263
2023-11-14 09:00:00,36770.3,36780.5,36501.6,36510.1,1707.82943642
2023-11-14 10:00:00,36510.2,36566.9,36408.5,36522.0,1403.33915973
2023-11-14 11:00:00,36522.1,36527.3,36260.6,36293.0,1884.48326858
2023-11-14 12:00:00,36292.9,36433.4,36236.7,36383.8,1475.21867558
2023-11-14 13:00:00,36383.8,36702.8,36380.9,36537.0,3844.54436923
2023-11-14 14:00:00,36539.5,36736.7,36497.0,36636.4,1846.04797994
2023-11-14 15:00:00,36631.8,36657.8,35740.1,36170.2,8238.12143701
2023-11-14 16:00:00,36174.7,36449.6,36136.3,36300.2,3171.10332402
2023-11-14 17:00:00,36300.2,36353.3,36100.2,36121.6,1747.66986272
2023-11-14 18:00:00,36124.7,36153.6,34566.8,35249.5,15246.40170824
2023-11-14 19:00:00,35254.5,35509.7,35103.5,35315.1,6854.70145848
2023-11-14 20:00:00,35315.1,35490.0,35225.8,35301.6,2388.44759823
2023-11-14 21:00:00,35304.7,35639.3,35236.0,35592.5,1937.47938907
2023-11-14 22:00:00,35596.8,35651.6,35474.8,35634.5,1110.98487644
2023-11-14 23:00:00,35634.5,35697.3,35538.0,35569.9,1098.16512396
2023-11-15 00:00:00,35569.9,35649.7,35517.9,35525.0,912.305365
2023-11-15 01:00:00,35525.0,35690.8,35442.0,35456.3,1154.08511461
2023-11-15 02:00:00,35456.3,35545.0,35394.3,35510.0,1163.29348936
2023-11-15 03:00:00,35510.0,35538.0,35410.6,35413.3,700.81329303
2023-11-15 04:00:00,35413.3,35612.7,35404.1,35612.6,821.01882842
2023-11-15 05:00:00,35612.6,35645.8,35572.8,35633.7,451.34432005
2023-11-15 06:00:00,35633.9,35653.9,35564.1,35615.1,513.82315819
2023-11-15 07:00:00,35615.1,35694.5,35535.6,35600.6,1657.5347157
2023-11-15 08:00:00,35600.6,35870.5,35600.5,35828.3,2328.27463553
2023-11-15 09:00:00,35828.4,35983.0,35785.0,35817.1,1558.24451296
2023-11-15 10:00:00,35817.2,35912.5,35782.7,35902.3,806.12796502
2023-11-15 11:00:00,35902.3,36311.0,35902.3,36271.5,3080.04876574
2023-11-15 12:00:00,36271.6,36433.0,36175.0,36228.4,2435.03779685
2023-11-15 13:00:00,36228.4,36259.6,36044.2,36133.2,2057.76976545
2023-11-15 14:00:00,36135.0,36238.5,36039.3,36138.7,1755.97666687
2023-11-15 15:00:00,36138.7,36455.2,36135.5,36432.9,2476.7651337
2023-11-15 16:00:00,36432.9,36585.4,36299.0,36394.0,2855.72264814
2023-11-15 17:00:00,36394.1,36526.5,36277.6,36516.9,1650.10352988
2023-11-15 18:00:00,36515.0,37572.4,36469.0,37421.1,22154.83959396
2023-11-15 19:00:00,37418.9,37825.3,37205.9,37528.8,9483.36144102
2023-11-15 20:00:00,37528.9,37880.0,37337.4,37556.0,8435.51697976
2023-11-15 21:00:00,37556.0,37749.0,37436.9,37648.0,2986.1419526
2023-11-15 22:00:00,37648.1,37918.0,37515.6,37731.0,2545.57524494
2023-11-15 23:00:00,37731.0,37999.0,37638.3,37889.5,2937.99679306
2023-11-16 00:00:00,37889.5,37961.4,37710.1,37796.9,2703.06298299
2023-11-16 01:00:00,37796.8,37803.3,37416.1,37460.7,3175.22291832
2023-11-16 02:00:00,37460.6,37553.7,37354.5,37539.1,1460.20745769
2023-11-16 03:00:00,37539.1,37567.9,37414.2,37484.8,770.38550066
2023-11-16 04:00:00,37484.8,37533.8,37350.0,37466.2,1053.76636454
2023-11-16 05:00:00,37466.2,37489.0,37360.1,37478.8,1074.97826338
2023-11-16 06:00:00,37478.9,37593.6,37436.8,37586.5,874.55648378
2023-11-16 07:00:00,37589.6,37650.9,37450.6,37462.1,1122.43716315
2023-11-16 08:00:00,37462.1,37507.0,37230.7,37322.9,2061.93117659
2023-11-16 09:00:00,37322.9,37476.9,37213.1,37380.6,1801.53799796
2023-11-16 10:00:00,37380.7,37412.4,37322.4,37322.4,808.84323607
2023-11-16 11:00:00,37322.4,37573.3,37141.1,37272.7,3488.08757415
2023-11-16 12:00:00,37272.7,37346.1,37069.0,37157.4,2849.44760903
2023-11-16 13:00:00,37157.3,37186.8,36695.1,36798.6,7470.38190696
2023-11-16 14:00:00,36798.6,36883.7,36450.0,36728.2,5897.17939898
2023-11-16 15:00:00,36728.0,36927.9,36250.2,36425.4,6201.15382144
2023-11-16 16:00:00,36425.4,36661.5,36392.6,36576.9,2097.30312593
2023-11-16 17:00:00,36577.0,36638.0,36316.1,36327.5,1547.31924563
2023-11-16 18:00:00,36323.5,36411.2,36091.1,36250.0,3795.65624524
2023-11-16 19:00:00,36250.0,36280.0,35500.9,35936.9,9966.16531225
2023-11-16 20:00:00,35940.4,36089.9,35685.1,35966.1,4213.52810838
2023-11-16 21:00:00,35966.1,36064.9,35846.1,35977.9,1849.98673638
2023-11-16 22:00:00,35977.9,36287.8,35959.6,36231.1,1735.25828347
2023-11-16 23:00:00,36231.1,36243.4,36006.9,36177.6,1995.05837186
2023-11-17 00:00:00,36177.6,36392.4,36111.7,36384.4,1506.85666563
2023-11-17 01:00:00,36384.3,36583.4,36324.1,36573.4,1470.4200723
2023-11-17 02:00:00,36573.3,36688.1,36417.0,36476.5,1642.0422686
2023-11-17 03:00:00,36476.5,36520.9,36333.3,36501.9,1150.16366822
2023-11-17 04:00:00,36501.9,36542.1,36393.2,36459.3,954.02861384
2023-11-17 05:00:00,36459.3,36460.6,36084.6,36373.2,2429.39592773
2023-11-17 06:00:00,36375.0,36465.9,36290.7,36375.5,901.06924953
2023-11-17 07:00:00,36375.4,36378.5,36227.0,36252.7,1255.38981187
2023-11-17 08:00:00,36254.8,36448.2,36177.5,36415.8,1606.93113484
2023-11-17 09:00:00,36415.9,36461.5,36266.9,36333.1,1201.57137068
2023-11-17 10:00:00,36333.4,36388.1,36139.1,36378.3,1962.72797342
2023-11-17 11:00:00,36378.4,36483.7,36333.7,36396.9,1366.19554891
2023-11-17 12:00:00,36397.0,36545.3,36274.7,36545.2,1662.80822843
2023-11-17 13:00:00,36545.3,36640.0,36295.9,36360.2,2920.93997856
2023-11-17 14:00:00,36360.2,36450.0,35865.1,36035.0,5113.3848551
2023-11-17 15:00:00,36034.9,36190.7,35953.0,36060.0,3567.99475212
2023-11-17 16:00:00,36059.9,36224.8,35915.7,35995.5,2623.6033627
2023-11-17 17:00:00,35993.9,36899.9,35967.2,36518.7,10991.96654842
2023-11-17 18:00:00,36518.6,36560.0,36365.0,36487.0,1809.86593904
2023-11-17 19:00:00,36487.0,36599.8,36250.0,36335.9,1869.18759162
2023-11-17 20:00:00,36335.8,36528.0,36322.9,36490.5,1310.58165835
2023-11-17 21:00:00,36494.8,36528.5,36357.2,36408.6,1046.57311428
2023-11-17 22:00:00,36408.7,36557.1,36408.6,36554.5,702.5559478
2023-11-17 23:00:00,36554.5,36748.2,36501.3,36622.9,1287.36692319
2023-11-18 00:00:00,36623.4,36628.8,36403.0,36415.9,1022.30745354
2023-11-18 01:00:00,36415.9,36471.4,36390.2,36423.9,427.03319443
2023-11-18 02:00:00,36423.9,36460.4,36412.2,36422.3,283.22454598
2023-11-18 03:00:00,36422.4,36444.7,36373.5,36386.6,338.49123301
2023-11-18 04:00:00,36386.8,36443.7,36386.8,36390.4,249.56658977
2023-11-18 05:00:00,36390.4,36393.4,36319.5,36351.2,426.96307507
2023-11-18 06:00:00,36351.1,36378.1,36267.4,36273.5,407.63341332
2023-11-18 07:00:00,36273.5,36445.0,36204.5,36432.0,951.46271785
2023-11-18 08:00:00,36432.0,36493.4,36393.8,36466.4,681.20597699
2023-11-18 09:00:00,36466.4,36466.4,36405.0,36409.8,312.49465737
2023-11-18 10:00:00,36409.8,36490.8,36409.8,36482.6,400.66924003
2023-11-18 11:00:00,36482.6,36546.9,36404.3,36415.8,559.53042654
2023-11-18 12:00:00,36415.9,36494.6,36406.3,36464.3,400.29437911
2023-11-18 13:00:00,36463.4,36492.7,36370.3,36445.7,606.64523325
2023-11-18 14:00:00,36445.6,36576.5,36435.3,36517.0,708.03409676
